Temps, It, Stocks, Prix
88,88,115.631210,0.000000
89,89,118.254265,0.000000
90,90,118.220711,0.000000
91,91,118.930969,0.000000
92,92,118.796295,0.000000
93,93,118.272003,0.000000
94,94,118.969070,0.000000
95,95,119.440544,0.000000
96,96,118.321411,0.000000
97,97,118.999702,0.000000
98,97,120.095444,0.000000
99,98,118.723953,0.000000
100,99,118.461555,0.000000
1,1,101.266602,2.655566
2,2,100.987259,2.078238
3,3,103.299637,3.281196
4,4,104.886772,3.856724
5,5,104.043259,2.812926
6,6,100.184929,1.571854
7,7,104.136795,3.002838
8,8,103.562943,2.771003
9,9,104.853424,3.682062
10,10,107.143211,4.520541
11,11,107.946823,6.268517
12,12,107.992546,5.065233
13,13,108.567741,5.259729
14,14,108.882126,5.646270
15,15,109.978233,6.423291
16,16,110.260124,6.670170
17,17,110.059410,6.294362
18,18,111.050835,6.537809
19,19,108.236420,4.406260
20,20,109.089104,4.554686
21,21,107.607758,3.359982
22,22,108.178619,3.667585
23,23,110.777138,5.089805
24,24,110.415802,4.626453
25,25,110.821373,4.163233
26,26,108.193596,2.643580
27,27,106.886604,1.818925
28,28,105.818314,1.114904
29,29,106.487534,1.064997
30,30,107.965141,1.658521
31,31,107.955109,1.235727
32,32,107.211975,1.180064
33,33,108.491768,1.226846
34,34,111.404556,3.366976
35,35,113.107010,3.928998
36,36,112.005379,2.824708
37,37,115.593468,6.540852
38,38,115.645561,4.909574
39,39,114.131088,3.573439
40,40,117.084908,8.016306
41,41,117.628494,7.946453
42,42,118.101028,8.474604
43,43,118.475784,7.872086
44,44,118.073318,7.267523
45,45,117.359047,4.237734
46,46,116.711700,2.270234
47,47,117.254623,1.983532
48,47,120.640884,16.665037
49,47,120.582878,15.519669
50,47,122.753311,21.339436
51,47,122.641228,22.153486
52,47,121.025902,17.095747
53,47,120.379311,15.355851
54,47,121.728867,19.701511
55,47,121.422081,18.563717
56,47,122.097862,20.225403
57,47,120.896500,17.483925
58,47,120.534561,15.828800
59,47,124.136101,25.234699
60,47,123.928848,23.736395
61,47,123.675797,23.441431
62,47,123.996696,24.697111
63,47,123.660713,23.716545
64,47,124.485611,25.536947
65,47,123.746742,23.556162
66,47,123.783760,24.284548
67,47,123.672272,24.028545
68,47,122.532272,20.619038
69,47,123.826111,24.098335
70,47,124.937805,25.540693
71,47,125.048607,26.891922
72,47,125.299316,26.797195
73,47,124.920372,27.236988
74,47,125.519836,27.000023
75,47,123.830383,23.688889
76,47,123.412567,23.254631
77,47,122.388153,20.246355
78,47,120.155334,13.817708
79,47,120.271034,15.026968
80,47,120.909538,17.148653
81,47,123.336014,21.860380
82,47,122.827431,21.856260
83,47,121.700714,18.324503
84,47,123.139221,21.725454
85,47,123.737640,23.742111
86,47,123.623604,23.491940
87,47,124.158356,24.900988
88,47,122.811485,21.116158
89,47,120.636894,15.881625
90,47,121.572083,18.159164
91,47,121.561241,17.063253
92,47,123.313614,22.753593
93,47,125.417679,26.957918
94,47,125.886887,28.050919
95,47,125.670799,27.039713
96,47,124.750809,25.344767
97,47,126.722305,29.422277
